id_v11,id_v10,id_grd_v13,lat,lon,geo_mtd,qa_rank,val_scn,val_src,rv_mcm_v10,rv_mcm_v11,har_src,pnt_src,qc
2768,2768,-999,19.5494504,110.4058497,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2769,2769,5226,37.008991,114.189083,geocoding (Google Maps),C1,,,-999,436,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2770,2770,-999,22.15087107,106.9944204,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2771,2771,-999,30.01264253,122.2507569,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2772,2772,-999,29.02217261,115.397226,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2773,2773,-999,26.71290992,100.4494306,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2774,2774,-999,22.95202045,99.74488928,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2775,2775,-999,24.34158618,117.9207452,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2776,2776,-999,29.79844072,117.5917475,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2777,2777,-999,27.26844286,111.0344978,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2778,2778,-999,36.12398826,118.4605758,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2779,2779,-999,29.41433716,116.5199443,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2780,2780,-999,28.0616667,116.1880556,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2781,2781,-999,40.60561622,117.9267772,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2782,2782,5481,29.586651,116.910472,geocoding (Google Maps),C1,,,-999,216,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2783,2783,-999,33.18600814,110.0919632,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2784,2784,-999,31.69629007,104.802126,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2785,2785,-999,29.30779625,113.4540249,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2786,2786,-999,28.94547421,106.6666877,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2787,2787,-999,23.65791698,116.3482075,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2788,2788,-999,37.37919656,103.3460697,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2789,2789,-999,27.46476021,110.2990934,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2790,2790,-999,30.75855764,107.7106231,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2791,2791,-999,30.98855109,117.4345944,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2792,2792,-999,23.820428,104.695595,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2793,2793,-999,29.83816336,103.658313,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2794,2794,-999,35.77211548,112.9933556,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2795,2795,-999,30.21210234,117.0441938,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2796,2796,-999,36.30773917,117.2390763,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2797,2797,-999,31.58338996,112.6757924,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2798,2798,-999,27.17929682,108.8881879,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2799,2799,-999,29.89061317,104.5726807,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2800,2800,-999,26.87676638,111.9463386,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2801,2801,-999,23.92061499,106.6795729,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2802,2802,-999,25.09401844,109.1818119,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2803,2803,-999,22.50923695,109.1146667,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2804,2804,5493,29.368825,119.352176,geocoding (Google Maps),C1,,,-999,40,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD; GRanD-har: AX,JW"
2805,2805,-999,30.7201414,106.47344,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2806,2806,-999,34.4682254,109.6943051,geocoding (Google Maps),C3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,MD"
2807,2807,-999,40.03994801,119.2157952,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2808,2808,-999,29.42183023,116.3050838,geocoding (Google Maps),C1,correct,NPCGIS,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD; val: JZ,CF"
2809,2809,5720,23.952231,106.640346,geocoding (Google Maps),C2,,,-999,1130,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,MD; GRanD-har: MD"
2810,2810,-999,29.5559641,115.7773986,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2811,2811,-999,35.85523907,117.0639661,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2812,2812,-999,27.96688632,106.4520267,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2813,2813,-999,26.23462005,115.9305637,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2814,2814,-999,26.96658175,114.0405324,geocoding (Google Maps),C1,correct,NPCGIS,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD; val: JZ,CF"
2815,2815,-999,19.36451691,110.5840892,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,MD"
2816,2816,-999,31.94695464,114.9529867,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2817,2817,-999,26.83551019,111.9951209,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2818,2818,-999,26.06405613,114.1486073,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2819,2819,-999,30.76656663,119.0701239,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2820,2820,-999,25.00425051,118.5143746,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2821,2821,-999,29.48516247,109.2824985,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2822,2822,-999,27.92855881,113.9500631,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2823,2823,-999,22.14096129,109.988917,geocoding (Google Maps),C1,correct,NPCGIS,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD; val: JZ,CF"
2824,2824,-999,36.72002362,117.6098495,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2825,2825,-999,34.65921631,113.0000824,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2826,2826,-999,29.21203896,113.4754798,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2827,2827,-999,26.69921707,109.6005326,geocoding (Google Maps),C1,correct,NPCGIS,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW; val: JZ,CF"
2828,2828,-999,26.09307411,119.5065372,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2829,2829,-999,31.153822,112.209054,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2830,2830,-999,36.29144144,102.4972063,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2831,2831,-999,25.0701573,102.1517299,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2832,2832,-999,29.92779467,107.0127656,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2833,2833,-999,29.49309013,115.6430256,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2834,2834,-999,28.74148904,104.8021378,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2835,2835,-999,31.6674173,115.1603292,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2836,2836,-999,23.17050557,109.6114432,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2837,2837,-999,25.98718895,106.0826836,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2838,2838,-999,29.98869884,104.7350751,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2839,2839,-999,37.64036135,109.7688679,geocoding (Google Maps),C3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,MD"
2840,2840,-999,23.87066114,111.7360987,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2841,2841,-999,30.42172178,115.3378102,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2842,2842,-999,42.32682809,124.9116949,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2843,2843,-999,30.33674399,107.0427633,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2844,2844,-999,37.30190363,121.2093279,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2845,2845,-999,25.444575,101.457311,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2846,2846,-999,27.95963053,109.2879857,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2847,2847,-999,31.13118192,113.0003416,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2848,2848,-999,33.26528525,112.4149003,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2849,2849,-999,30.78426352,114.9806582,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2850,2850,-999,24.17679632,116.9422468,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2851,2851,-999,35.57214509,113.588544,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2852,2852,-999,26.6984263,110.2672406,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2853,2853,-999,26.43647709,113.6715337,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2854,2854,-999,24.16020976,113.9537611,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2855,2855,-999,23.43478068,110.2811116,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2856,2856,-999,30.85161227,116.6564791,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2857,2857,-999,30.19180516,114.9618987,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2858,2858,-999,25.02618834,109.7775592,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2859,2859,-999,29.63299202,115.0583454,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2860,2860,-999,33.66139878,112.8664143,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2861,2861,-999,30.57554731,108.0556005,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2862,2862,-999,30.60559292,115.6694092,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2863,2863,-999,27.1918605,110.0152388,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2864,2864,-999,30.5242558,116.7868386,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2865,2865,-999,26.98810883,108.5992787,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2866,2866,-999,29.44423006,121.6742121,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2867,2867,-999,31.80287695,114.2981243,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2868,2868,-999,24.25672157,102.2719472,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2869,2869,-999,34.05881536,112.6061962,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2870,2870,-999,26.23709678,107.4738566,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2871,2871,-999,36.01172238,114.3040379,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2872,2872,-999,29.4029946,111.4817789,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2873,2873,-999,23.29454188,111.3583063,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2874,2874,-999,25.18320599,101.3207131,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2875,2875,-999,23.79018768,106.6886178,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2876,2876,-999,27.13934195,114.7191813,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2877,2877,-999,30.4614293,107.6299294,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2878,2878,-999,30.39903972,107.8698258,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2879,2879,-999,24.88850987,98.54996985,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2880,2880,-999,30.35782404,114.2710623,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2881,2881,-999,27.67284986,115.7793114,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2882,2882,-999,31.00673212,115.6084814,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2883,2883,5383,31.215168,111.364591,geocoding (Google Maps),C1,,,-999,64,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2884,2884,-999,24.11837972,117.8132075,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2885,2885,-999,24.35512488,112.2786388,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2886,2886,-999,26.01113595,116.5795121,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2887,2887,-999,28.72173152,107.8261475,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2888,2888,-999,28.07653541,108.4677415,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2889,2889,7255,28.76086025,109.5052599,geocoding (Google Maps),C1,,,-999,378,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2890,2890,-999,30.89390791,116.7360489,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2891,2891,-999,25.26225696,101.464317,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2892,2892,-999,27.35993158,107.7644073,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2893,2893,5572,28.129603,113.374864,geocoding (Google Maps),C1,,,-999,15.6,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD; GRanD-har: AX,JW"
2894,2894,-999,31.91233379,114.79969,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2895,2895,-999,25.50465932,119.0256226,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2896,2896,-999,18.37321763,109.5861093,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2897,2897,-999,30.50731223,116.7666906,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2898,2898,-999,28.54733923,121.1714631,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2899,2899,-999,26.54677228,118.0432788,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2900,2900,-999,28.67241277,118.6711204,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2901,2901,-999,32.2705051,113.2997829,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2902,2902,-999,33.39862611,111.2398338,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2903,2903,-999,29.8500885,107.798198,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2904,2904,-999,28.97918771,104.8507954,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2905,2905,-999,22.64539389,110.3790614,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2906,2906,-999,28.1980556,115.4805556,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2907,2907,5402,30.954937,111.821205,geocoding (Google Maps),C1,,,-999,10,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2908,2908,-999,29.20073566,106.7295046,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2909,2909,-999,30.4199399,119.7821428,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2910,2910,-999,38.329289,101.791106,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2911,2911,-999,27.77521289,110.3829673,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2912,2912,-999,28.48625248,113.7092753,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2913,2913,-999,26.85775934,119.6321444,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2914,2914,-999,30.66532202,118.0667651,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2915,2915,-999,23.0854015,108.8259071,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2916,2916,-999,36.09048117,114.1396565,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2917,2917,-999,30.131274,115.692356,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2918,2918,-999,24.3211815,109.1791552,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2919,2919,-999,29.21936545,114.5706974,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2920,2920,-999,21.30829454,110.1138539,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2921,2921,-999,23.73535213,107.3874308,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2922,2922,-999,23.62585093,103.8242677,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2923,2923,-999,32.26932282,113.3162078,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2924,2924,-999,25.65855596,116.1852543,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2925,2925,-999,36.7057344,113.7927616,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,JW"
2926,2926,-999,29.64478377,120.4614795,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2927,2927,-999,24.63420958,102.030197,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2928,2928,5206,39.575195,113.278833,geocoding (Google Maps),C1,,,-999,50,GRanD v1.3 and GeoDAR v1.0,original GRanD,georf: MD; GRanD-har: MD
2929,2929,-999,36.09195928,109.5699941,geocoding (Google Maps),C3,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,MD"
2930,2930,-999,30.43261491,108.6445926,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2931,2931,-999,22.51813653,106.7576167,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2932,2932,-999,25.26881803,101.1312592,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2933,2933,-999,24.65160333,112.6715073,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2934,2934,-999,26.35729784,115.7714285,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2935,2935,-999,31.63864868,114.7410827,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2936,2936,-999,22.158669,113.0145,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2937,2937,5116,24.649321,99.214583,geocoding (Google Maps),C1,correct,NPCGIS,-999,24.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD; val: JZ,CF; GRanD-har: AX,JW"
2938,2938,-999,25.59055082,110.8527084,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2939,2939,-999,29.04625405,106.3884749,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2940,2940,-999,26.3218034,119.5924139,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2941,2941,-999,37.35655796,121.125594,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2942,2942,-999,30.50017348,116.0914723,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2943,2943,-999,21.78178827,100.463397,geocoding (Google Maps),C1,correct,NPCGIS,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD; val: JZ,CF"
2944,2944,-999,29.25575565,111.6853617,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,MD"
2945,2945,-999,27.09607068,114.6914237,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2946,2946,-999,30.33341078,119.6014013,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2947,2947,-999,21.97821144,107.8003754,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2948,2948,-999,31.7052645,118.7088078,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
2949,2949,-999,24.05587603,117.5460508,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: MD
